Gender,Height,Weight
male,68.91724,126.4464
female,66.10288,143.3539
male,66.92685,114.6862
female,67.62461,123.238
female,67.68375,146.636
female,69.69504,131.1339
male,67.53015,109.7927
male,66.49217,112.7151
male,67.49556,115.8608
female,65.22979,118.5155
male,65.14555,109.0792
female,69.96429,118.1581
male,66.96921,119.725
female,72.68406,140.7454
male,70.62989,143.2336
female,66.28962,127.5244
female,66.87942,118.188
female,69.63736,138.7506
male,72.13221,133.896
male,67.64678,116.0453
male,66.29793,130.1744
female,66.24001,114.7215
male,69.04627,123.7546
female,68.95959,124.4974
male,67.50624,145.7484
female,67.53604,137.2567
male,68.20346,121.3491
female,67.12901,119.374
female,67.57283,123.2969
female,66.67624,140.9397
male,65.26043,101.1571
male,69.96595,142.8463
male,69.89433,130.4151
female,69.40222,126.5053
male,69.38557,139.4706
female,68.37978,126.2987
male,69.18198,139.8423
female,71.88614,134.319
male,69.07546,114.2239
female,66.55796,117.9522
female,65.84951,135.0075
female,69.30328,128.4679
male,70.56769,137.2495
male,65.70932,124.1531
male,68.28887,129.7135
female,68.64234,126.0445
male,66.48124,124.1437
female,66.33382,128.3406
male,67.14291,110.4774
female,68.01799,131.4676
male,67.99908,132.4317
female,66.54521,125.3635
female,66.48652,133.496
female,68.49951,106.7804
male,67.05746,140.4379
male,67.81343,122.49
male,70.76865,141.9201
female,67.35674,119.6444
male,66.58169,140.4575
female,68.81841,115.7801
male,67.78353,138.1807
female,70.59967,133.0057
male,66.17798,117.8164
female,64.52454,122.6902
female,69.19398,124.8873
female,72.00347,115.7439
male,68.22649,135.6941
male,64.9649,110.6567
male,68.72693,140.5141
female,65.62412,102.6406
male,67.93149,119.2796
female,68.15359,136.3666
male,67.10444,119.5672
female,66.78636,115.2495
male,67.47237,119.3153
female,69.15877,134.0016
female,66.94609,124.1271
female,64.64516,121.6082
male,68.23103,119.5605
male,74.59993,147.0372
male,69.17074,116.6371
female,64.4579,106.3788
male,67.89229,136.952
female,67.93228,139.162
male,65.63166,124.0105
female,69.93332,151.8863
male,67.06235,119.6547
female,68.72155,134.1575
female,67.99221,120.0651
female,69.48024,131.2464
male,69.63642,134.5954
male,68.6781,113.8461
male,68.93508,135.1919
female,65.25731,113.4053
male,69.55037,150.3096
female,64.50942,126.2417
male,66.76791,105.8579
female,68.19097,119.0327
male,71.36573,149.988
female,71.51642,134.707
female,70.1695,143.5692
female,67.27132,113.8254
male,63.92789,122.9493
male,70.109,114.8256
male,70.32118,130.2398
female,68.62967,125.1725
male,64.68249,116.3063
female,65.62406,127.038
male,68.33608,130.0088
female,68.15973,128.8837
male,66.39703,129.2909
female,68.7637,133.8946
female,62.73218,115.6746
female,67.25989,119.323
male,67.31674,127.174
male,70.01359,144.3033
male,66.29943,123.5503
female,69.3621,134.9359
male,67.36081,126.2309
female,66.67762,117.7297
male,67.48578,118.3315
female,69.01325,126.9036
male,68.93436,113.2651
female,67.98407,142.2802
female,64.70492,113.5925
female,68.71176,142.4521
male,66.65959,121.0303
male,67.62403,118.5923
male,69.56171,137.7018
female,66.20244,118.5927
male,69.69845,133.8294
female,64.18408,128.3516
male,67.04695,116.5957
female,65.07655,112.7787
male,66.54927,119.9512
female,64.94199,118.4685
female,70.72113,138.7877
female,65.72731,105.9051
male,70.72856,132.1233
male,69.73747,142.4348
male,70.38866,118.807
female,66.2377,127.8696
male,69.15005,119.5495
female,71.55308,143.2831
male,67.3427,120.6477
female,70.81002,147.7208
male,68.94879,134.6874
female,67.83322,107.5648
female,66.80215,115.2344
female,62.38539,105.2355
male,70.19469,134.5963
male,68.78438,134.1788
male,69.24853,109.9131
female,70.30374,125.2977
male,70.82191,129.2991
female,71.00821,146.8951
male,68.13521,130.0498
female,69.55141,125.0764
male,66.80746,99.00428
female,64.38131,117.1049
female,68.01762,114.3042
female,69.57085,124.6849
male,67.64249,131.7347
male,67.09186,115.918
male,71.33608,136.9999
female,68.33188,134.8577
male,68.19698,141.5204
female,71.61186,138.5029
male,68.58219,125.3785
female,69.51224,127.0237
male,68.94224,121.7044
female,67.56831,130.4685
female,62.70761,121.0772
female,69.65338,144.7186
male,69.17779,123.8314
male,69.1034,128.4483
male,66.22062,142.7467
female,63.90675,120.7712
male,68.0134,142.6934
female,67.39766,124.2776
male,67.86913,123.3232
female,68.93266,109.3652
male,64.65561,129.5612
female,67.64286,116.2336
female,68.5499,144.1276
female,66.47408,122.8267
male,65.95487,112.2416
male,66.32695,113.5088
male,68.26741,123.2998
female,70.78463,134.7647
male,70.4697,139.8125
female,64.96269,122.9922
male,68.34706,130.6799
female,73.07882,147.7522
male,70.32529,134.3631
female,72.11328,143.5666
female,72.90519,139.1213
female,64.87304,118.9879
male,68.88989,123.4282
male,69.17388,122.9818
male,66.71493,123.5503
female,67.02678,140.1351
male,67.30884,118.4517
female,62.58703,102.193
male,68.64869,129.519
female,67.74901,120.7554
male,71.64536,122.4384
female,66.66707,121.7723
female,68.299,127.1307
female,67.18546,119.8945
male,67.60484,145.6195
male,67.42626,110.1731
male,66.47848,117.1419
female,70.4336,135.951
male,66.14942,114.8362
female,65.24499,133.7044
male,68.29032,124.673
female,68.78918,132.8131
male,69.25119,130.8556
female,67.81337,131.5901
female,67.14685,129.0973
female,66.38206,119.9348
male,69.90033,135.8803
male,69.87924,147.5404
male,67.05535,123.0133
female,69.92107,150.7238
male,66.75984,108.9817
female,66.63653,106.6289
male,68.95163,126.1426
female,70.80464,141.4493
male,70.82565,142.3535
female,65.81239,142.3511
female,68.58827,121.4297
female,69.97348,121.2647
male,65.8631,120.7951
male,67.18395,137.6251
male,65.3295,112.2046
female,70.54919,143.444
male,64.27425,115.4872
female,70.23423,129.5721
male,68.52809,140.6879
female,66.50366,132.8973
male,66.6848,109.0765
female,68.96487,122.8685
female,65.95854,122.3757
female,71.1723,127.8293
male,70.53792,125.9055
male,68.59623,121.8365
male,63.09214,105.3814
female,70.15201,128.9654
male,69.93896,135.1878
female,68.3899,150.545
male,66.77273,118.2023
female,68.0307,112.1099
male,68.32284,117.0799
female,68.70199,135.324
female,69.18134,134.7164
female,70.76125,131.4654
male,67.4487,138.5211
male,65.80367,112.9028
male,67.84868,135.7776
female,70.37215,117.2445
male,68.05707,115.4099
female,67.83306,122.5637
male,68.36174,128.5694
female,67.68101,117.5547
male,65.56852,116.2469
female,65.84858,118.0476
female,67.48284,113.4292
female,68.15474,127.9674
male,67.60055,115.2546
male,66.3466,136.7939
male,68.00428,141.7709
female,65.89079,111.1971
male,69.71858,129.3685
female,66.92519,123.8781
male,67.86156,134.4959
female,72.30671,145.3807
male,69.04887,132.7148
female,68.37203,137.6722
female,69.46166,129.7161
female,64.55413,109.6147
male,62.91846,111.747
male,69.66751,114.9432
male,68.7226,114.1321
female,66.99763,119.7136
male,67.96265,129.548
female,62.54756,102.5937
male,67.69388,115.6799
female,68.17765,125.0763
male,66.84001,140.2859
female,70.49117,127.9204
female,64.38355,115.77
female,67.4107,115.8599
male,68.71162,136.6454
male,69.38429,112.8169
male,68.19334,121.7475
female,67.66466,120.6145
male,68.85946,136.1552
female,70.88504,132.1232
male,68.90069,128.3104
female,69.74202,148.7868
male,65.32131,122.75
female,66.05517,105.019
female,67.46121,124.1873
female,66.97366,119.5436
male,71.24954,125.3502
male,66.25833,105.2265
male,65.33602,127.9746
female,67.81863,124.7162
male,68.88544,123.1058
female,68.50931,123.0264
male,68.59759,132.1907
female,69.57731,143.1516
male,69.94225,131.2863
female,68.32527,127.9279
female,67.709,137.9562
female,68.14718,142.613
male,69.38748,135.7762
male,67.74435,131.3401
male,70.22145,133.1431
female,67.57101,127.27
male,67.8206,125.5015
female,66.2936,114.019
male,68.27218,119.0224
female,67.90289,140.4732
male,71.51032,134.635
female,69.78562,135.451
female,67.5308,123.7992
female,68.60276,140.7911
male,72.9157,137.3991
male,68.39973,114.1057
male,68.743,134.3778
female,67.07172,126.1538
male,66.5829,115.1352
female,68.20199,110.4711
male,68.5013,136.1652
female,67.65171,137.7229
male,69.73023,128.6487
female,65.67533,95.8643
female,68.98154,147.9151
female,68.41366,130.7171
male,67.65729,128.6169
male,70.93404,135.8496
male,71.4025,163.3466
female,68.66985,119.7289
male,67.29176,131.9414
female,69.39537,129.0571
male,67.96799,121.7029
female,66.18912,112.539
male,69.42809,133.8009
female,67.49189,117.2768
female,68.53399,120.6305
female,69.81642,119.9056
male,68.63746,127.091
male,68.8994,131.4347
male,67.9315,105.7268
female,71.5028,119.767
male,67.15119,127.6184
female,69.00578,123.6567
male,71.94177,158.7778
female,64.97172,133.6738
male,66.55485,134.9888
female,68.68354,132.3782
female,68.36506,124.8407
female,64.1255,115.6005
male,66.19137,129.8423
male,64.14117,121.0525
male,67.96989,133.8695
female,69.18067,133.8081
male,69.19612,119.4294
female,73.29095,153.6943
male,69.45026,117.4511
female,70.48029,146.3542
male,65.61927,127.5175
female,66.73212,120.9633
female,66.97858,135.7225
female,65.35568,131.9
male,66.13306,132.2003
male,66.19537,111.411
male,69.60618,115.0129
female,64.85576,131.9602
male,66.14641,117.3194
female,68.06858,147.1991
male,68.42537,139.2146
female,64.72761,113.471
male,67.12449,120.4451
female,68.2669,120.1299
female,64.63001,130.0922
female,65.93702,123.0907
male,69.72134,134.9164
male,67.2083,115.8391
male,72.91999,154.2153
female,69.98652,129.3433
male,67.19622,109.1018
female,68.80471,121.8463
male,68.95943,131.1717
female,70.71013,107.6082
male,69.31161,110.585
female,68.37667,139.5479
female,65.87762,108.2863
female,67.57576,137.937
male,69.04748,120.0193
male,64.96906,130.7477
male,65.00848,112.3542
female,69.66271,112.7833
male,68.36325,93.56304
female,67.78303,135.3219
male,68.35589,130.4797
female,69.08049,137.2105
male,66.18595,116.7954
female,69.8707,127.2318
female,68.14345,119.3634
female,71.50856,147.4461
male,67.58713,152.0826
male,69.32161,127.0991
male,64.32043,101.6548
female,70.04715,129.3431
male,67.95275,120.5799
female,69.3643,115.9751
male,65.61191,115.1222
female,66.45951,117.4793
male,67.01312,116.3448
female,67.15306,133.1964
female,68.38756,123.0091
female,66.91337,123.0284
male,69.39488,125.889
male,67.43209,136.7256
male,67.25651,125.2836
female,70.1574,129.8738
male,68.21801,145.046
female,66.54598,131.5953
male,67.91875,134.6972
female,65.47246,125.9926
male,68.64399,123.5308
female,67.54097,133.869
female,67.67111,127.5556
female,67.54769,129.9528
male,68.83269,116.6869
male,66.9893,116.2079
male,68.12926,139.5733
female,67.21663,117.1835
male,66.64897,119.2815
female,67.21762,127.3762
male,66.21812,121.0712
female,67.3438,133.4411
male,68.11292,109.9029
female,69.87913,127.7891
female,68.21125,138.5343
female,65.68767,141.1901
male,65.99233,113.6949
male,67.60517,102.2036
male,65.90505,139.2275
female,70.34152,127.0828
male,66.07605,120.0142
female,65.77453,126.9642
male,65.71341,112.0802
female,68.57546,141.1028
male,67.93372,112.6789
female,67.70726,136.6165
female,69.36386,143.3529
female,70.64307,133.4741
male,69.04345,143.0016
male,69.57571,154.5079
male,67.52772,136.2476
female,66.33405,120.4514
male,65.23795,115.1459
female,71.71197,127.5762
male,66.40209,110.5565
female,66.41322,123.2217
male,65.24322,132.3124
female,69.37652,144.9025
female,66.97944,116.5849
female,66.94715,116.96
male,68.35779,119.4615
male,67.72118,116.2328
male,66.6547,123.8393
female,71.16116,131.0291
male,69.76995,132.3991
female,67.08047,123.6803
male,70.16271,132.0564
female,67.20725,125.4732
male,66.441,109.2837
female,70.43908,128.0154
female,67.42411,117.7129
female,67.23794,115.5231
male,65.54462,116.0185
male,68.58579,131.2912
male,71.46377,140.9955
female,67.02704,152.026
male,70.74595,150.4723
female,64.55871,123.1474
male,66.43466,128.8558
female,71.88538,129.4843
male,67.35006,136.4792
female,67.26021,123.2473
female,69.42105,131.1226
female,67.02923,118.0796
male,70.15598,143.471
male,68.16962,123.4292
male,69.33135,118.6
female,68.82239,119.6967
male,70.70061,132.7463
female,63.01405,116.679
male,70.79121,129.9765
female,70.10094,140.6238
male,67.68598,113.3493
female,70.44934,130.0917
female,68.47164,143.6588
female,69.22334,147.1708
male,69.05267,126.3728
male,69.22824,128.1722
male,69.30531,140.5582
female,67.3569,114.6302
male,68.14178,133.9639
female,67.50705,127.7368
male,68.87072,139.0535
female,67.27839,134.3672
male,66.97126,116.9116
female,67.27037,121.5396
female,66.01214,116.2959
female,65.90324,117.2595
male,65.97601,115.5695
male,65.01385,117.3807
male,68.3634,126.2682
female,66.71134,130.885
male,70.69657,120.929
female,70.69145,134.6101
male,71.82796,136.3967
female,65.57821,112.8178
male,67.87092,141.7216
female,69.38038,135.5633
female,69.34518,139.0857
female,67.16737,134.124
male,68.26749,122.9496
male,67.82439,129.221
male,63.97761,114.6071
female,68.59532,135.5424
male,65.85937,131.0302
female,65.73705,112.9266
male,68.55083,137.6187
female,66.17839,125.057
male,63.43905,103.7247
female,64.61373,115.6394
female,64.14292,114.1789
female,64.25756,122.5431
male,67.52237,137.2828
male,66.64326,119.2689
male,68.4414,129.9912
female,70.65253,114.6167
male,68.04596,113.3741
female,68.07645,115.4976
male,66.06383,119.0574
female,69.31688,138.3508
male,68.35005,130.7714
female,68.11006,121.5984
female,67.60474,132.0105
female,65.64374,111.5052
male,69.18597,145.8104
male,70.15414,127.0499
male,68.92615,117.2627
female,71.21385,125.7487
male,70.58186,116.7541
female,69.20943,126.4311
male,68.11377,133.0339
female,67.54765,130.4505
male,65.63714,130.5983
female,67.39903,143.0303
female,68.25314,120.4308
female,67.56373,130.1949
male,63.40403,138.8565
male,67.13774,114.4542
male,66.48756,135.5376
female,66.61374,123.9797
male,68.4256,130.75
female,71.18574,143.5065
male,67.99548,104.9198
female,68.42032,129.021
male,67.75353,110.3398
female,68.99095,135.43
female,66.73917,118.7027
female,73.15071,147.0571
male,66.71381,115.7718
male,67.26833,122.3568
male,69.68744,146.7596
female,71.24277,150.5403
male,67.21908,128.3988
female,67.04756,129.4247
male,68.03582,133.8249
female,66.73546,123.987
male,64.51386,145.7486
female,68.14688,109.3535
female,69.3206,149.6076
female,68.78965,136.5204
male,68.86876,136.3434
male,68.21886,131.5544
male,70.3612,110.3731
female,65.26249,108.1267
male,69.42921,124.1743
female,65.74235,129.9598
male,63.94659,130.0202
female,66.16987,127.7085
male,64.40661,114.9881
female,67.26361,111.7895
female,67.44707,130.3438
female,65.40338,102.6185
male,70.44362,129.8482
male,70.22944,138.4534
male,68.02875,132.7304
female,66.88354,116.153
male,68.52738,108.5851
female,68.12687,127.3693
male,69.64371,137.753
female,66.28769,122.0997
male,67.5751,129.523
female,68.65998,123.6958
female,65.92461,120.7062
female,70.10254,139.5667
male,66.8777,132.8097
male,70.26733,136.3759
male,65.16569,137.0949
female,67.89454,133.6111
male,67.6881,131.3197
female,63.98477,117.5309
male,73.2731,120.6557
female,67.38426,148.594
male,69.40435,143.1126
female,67.50653,114.2218
female,68.20742,126.5535
female,71.0084,138.5358
male,66.08852,127.8555
male,67.10118,116.9214
male,68.0587,108.7064
female,68.40527,141.2409
male,68.86958,126.5546
female,69.42117,140.9856
male,66.8765,114.5692
female,67.38679,145.2286
male,69.73443,145.9757
female,67.22426,117.1126
female,67.8476,128.6058
female,70.25478,132.2171
male,65.66468,132.7203
male,65.68942,120.1367
male,70.35956,140.5765
female,67.89833,117.8036
male,71.29145,133.9801
female,68.07826,129.8407
male,67.88304,109.2468
female,65.7471,129.3293
male,70.82378,136.3718
female,68.98715,130.8191
female,68.20438,123.5732
female,69.0132,142.563
male,65.20002,100.3488
male,65.63714,135.9242
male,69.41814,121.004
female,69.3546,135.1652
male,69.87385,128.9834
female,69.48099,123.9738
male,63.8773,111.8653
female,67.05966,116.0247
male,66.56715,130.2285
female,67.36107,116.0479
female,67.11625,111.0254
female,69.29711,135.6468
male,69.78731,133.3097
male,69.29322,129.2499
male,70.9491,131.2845
female,66.63025,129.8742
male,65.36933,132.5488
female,68.85029,120.5336
male,67.71967,123.9878
female,69.43243,137.2161
male,70.39465,137.8235
female,68.07996,128.6478
female,68.71273,115.1458
female,67.11097,134.6806
male,65.95239,131.6371
male,66.32713,150.0352
male,68.22637,120.5216
female,70.70513,143.6464
male,67.97221,112.9209
female,69.24506,145.094
male,69.11257,129.4851
female,64.77694,114.4425
male,67.58057,117.4571
female,69.07466,130.3215
female,70.55491,145.2355
female,66.22396,109.8105
male,64.38465,109.9922
male,69.10443,130.7489
male,66.15927,144.2465
female,66.80091,112.0282
male,68.97519,128.6123
female,68.97731,133.5575
male,71.23152,142.6203
female,68.61435,140.4561
male,62.37781,124.7478
female,66.18523,121.0028
female,68.24677,133.8376
female,68.39773,128.4398
male,69.75441,131.3891
male,67.40124,110.1077
male,66.15482,121.3213
female,67.53005,146.2208
male,67.82452,132.4239
female,68.04693,132.7561
male,66.67182,107.1052
female,66.66155,127.8097
male,63.09378,126.804
female,67.74892,141.0813
female,70.21034,142.8787
female,64.37686,105.2929
male,71.11437,137.9506
male,67.62251,131.9704
male,67.05012,124.1539
female,67.02249,121.239
